dataset,image_id,identity,path,score,score_scale,gender,ethnicity,view,rated
mebeauty,male-3847141_1920.jpg,meb_male-3847141_1920.jpg,data/MEBeauty/original_images/male/caucasian/male-3847141_1920.jpg,6.258503401360543,1-10,male,caucasian,frontal,1
mebeauty,pexels-cottonbro-3419647.jpg,meb_pexels-cottonbro-3419647.jpg,data/MEBeauty/original_images/female/asian/pexels-cottonbro-3419647.jpg,6.0,1-10,female,asian,frontal,1
mebeauty,georgy-trofimov-rowvvDUAs5M-unsplash.jpg,meb_georgy-trofimov-rowvvDUAs5M-unsplash.jpg,data/MEBeauty/original_images/male/caucasian/georgy-trofimov-rowvvDUAs5M-unsplash.jpg,5.363636363636363,1-10,male,caucasian,frontal,1
mebeauty,r-d-smith-k-f3PYgAPwQ-unsplash.jpg,meb_r-d-smith-k-f3PYgAPwQ-unsplash.jpg,data/MEBeauty/original_images/male/caucasian/r-d-smith-k-f3PYgAPwQ-unsplash.jpg,5.935,1-10,male,caucasian,frontal,1
mebeauty,girl-797078_1920.jpg,meb_girl-797078_1920.jpg,data/MEBeauty/original_images/female/caucasian/girl-797078_1920.jpg,6.241379310344827,1-10,female,caucasian,frontal,1
mebeauty,ronaldo-oliveira-TOQlWdx_5Zc-unsplash.jpg,meb_ronaldo-oliveira-TOQlWdx_5Zc-unsplash.jpg,data/MEBeauty/original_images/female/caucasian/ronaldo-oliveira-TOQlWdx_5Zc-unsplash.jpg,7.238095238095238,1-10,female,caucasian,frontal,1
mebeauty,keenan-constance-292Pth2Y5QM-unsplash.jpg,meb_keenan-constance-292Pth2Y5QM-unsplash.jpg,data/MEBeauty/original_images/male/indian/keenan-constance-292Pth2Y5QM-unsplash.jpg,6.285714285714286,1-10,male,indian,frontal,1
mebeauty,helena-lopes-LSdo2qHFI8k-unsplash.jpg,meb_helena-lopes-LSdo2qHFI8k-unsplash.jpg,data/MEBeauty/original_images/female/caucasian/helena-lopes-LSdo2qHFI8k-unsplash.jpg,5.141975308641975,1-10,female,caucasian,frontal,1
mebeauty,attractive-1869761_1920.jpg,meb_attractive-1869761_1920.jpg,data/MEBeauty/original_images/female/black/attractive-1869761_1920.jpg,6.0,1-10,female,black,frontal,1
mebeauty,shilja-74758_1920.jpg,meb_shilja-74758_1920.jpg,data/MEBeauty/original_images/female/caucasian/shilja-74758_1920.jpg,4.506172839506173,1-10,female,caucasian,frontal,1
mebeauty,gabriel-tovar-RDf0qh6VvQ0-unsplash.jpg,meb_gabriel-tovar-RDf0qh6VvQ0-unsplash.jpg,data/MEBeauty/original_images/male/asian/gabriel-tovar-RDf0qh6VvQ0-unsplash.jpg,5.272727272727273,1-10,male,asian,frontal,1
mebeauty,matteo-minoglio-ywl3J10ZmBI-unsplash.jpg,meb_matteo-minoglio-ywl3J10ZmBI-unsplash.jpg,data/MEBeauty/original_images/female/hispanic/matteo-minoglio-ywl3J10ZmBI-unsplash.jpg,5.461538461538462,1-10,female,hispanic,frontal,1
mebeauty,111.jpg,meb_111.jpg,data/MEBeauty/original_images/male/caucasian/111.jpg,5.747863247863249,1-10,male,caucasian,frontal,1
mebeauty,beard-1834429_1920.jpg,meb_beard-1834429_1920.jpg,data/MEBeauty/original_images/male/black/beard-1834429_1920.jpg,4.781045751633987,1-10,male,black,frontal,1
mebeauty,beauty-1132617_1920.jpg,meb_beauty-1132617_1920.jpg,data/MEBeauty/original_images/female/caucasian/beauty-1132617_1920.jpg,7.892857142857143,1-10,female,caucasian,frontal,1
mebeauty,serhiy-hipskyy-6KPUS5tUp3Y-unsplash.jpg,meb_serhiy-hipskyy-6KPUS5tUp3Y-unsplash.jpg,data/MEBeauty/original_images/male/caucasian/serhiy-hipskyy-6KPUS5tUp3Y-unsplash.jpg,6.777777777777778,1-10,male,caucasian,frontal,1
mebeauty,man-1868320_1920.jpg,meb_man-1868320_1920.jpg,data/MEBeauty/original_images/male/caucasian/man-1868320_1920.jpg,7.407894736842105,1-10,male,caucasian,frontal,1
mebeauty,raphiell-alfaridzy-jagYILIMvxw-unsplash.jpg,meb_raphiell-alfaridzy-jagYILIMvxw-unsplash.jpg,data/MEBeauty/original_images/male/asian/raphiell-alfaridzy-jagYILIMvxw-unsplash.jpg,2.444444444444445,1-10,male,asian,frontal,1
mebeauty,matheus-farias-_jOsfORtjew-unsplash.jpg,meb_matheus-farias-_jOsfORtjew-unsplash.jpg,data/MEBeauty/original_images/male/hispanic/matheus-farias-_jOsfORtjew-unsplash.jpg,5.657894736842105,1-10,male,hispanic,frontal,1
mebeauty,beautiful-1867431_1920.jpg,meb_beautiful-1867431_1920.jpg,data/MEBeauty/original_images/female/caucasian/beautiful-1867431_1920.jpg,5.464285714285714,1-10,female,caucasian,frontal,1
mebeauty,shudipto-sarker-9qpe5gZDc7E-unsplash.jpg,meb_shudipto-sarker-9qpe5gZDc7E-unsplash.jpg,data/MEBeauty/original_images/male/indian/shudipto-sarker-9qpe5gZDc7E-unsplash.jpg,6.232456140350878,1-10,male,indian,frontal,1
mebeauty,creating-a-brand-qF-W8_oNHzE-unsplash.jpg,meb_creating-a-brand-qF-W8_oNHzE-unsplash.jpg,data/MEBeauty/original_images/male/caucasian/creating-a-brand-qF-W8_oNHzE-unsplash.jpg,6.399122807017544,1-10,male,caucasian,frontal,1
mebeauty,giano-currie-5-9YOsmf8IQ-unsplash.jpg,meb_giano-currie-5-9YOsmf8IQ-unsplash.jpg,data/MEBeauty/original_images/female/hispanic/giano-currie-5-9YOsmf8IQ-unsplash.jpg,6.407407407407407,1-10,female,hispanic,frontal,1
mebeauty,elijah-hiett-m7bRe_XS7BY-unsplash.jpg,meb_elijah-hiett-m7bRe_XS7BY-unsplash.jpg,data/MEBeauty/original_images/male/caucasian/elijah-hiett-m7bRe_XS7BY-unsplash.jpg,6.25,1-10,male,caucasian,frontal,1
mebeauty,beautiful-young-woman-635271_1920.jpg,meb_beautiful-young-woman-635271_1920.jpg,data/MEBeauty/original_images/female/caucasian/beautiful-young-woman-635271_1920.jpg,6.464285714285714,1-10,female,caucasian,frontal,1
mebeauty,pexels-ryutaro-tsukata-6249088.jpg,meb_pexels-ryutaro-tsukata-6249088.jpg,data/MEBeauty/original_images/male/black/pexels-ryutaro-tsukata-6249088.jpg,5.222222222222222,1-10,male,black,frontal,1
mebeauty,austin-wade-X6Uj51n5CE8-unsplash.jpg,meb_austin-wade-X6Uj51n5CE8-unsplash.jpg,data/MEBeauty/original_images/male/caucasian/austin-wade-X6Uj51n5CE8-unsplash.jpg,6.175438596491228,1-10,male,caucasian,frontal,1
mebeauty,zulmaury-saavedra-Z9GKfYmWOAM-unsplash.jpg,meb_zulmaury-saavedra-Z9GKfYmWOAM-unsplash.jpg,data/MEBeauty/original_images/male/hispanic/zulmaury-saavedra-Z9GKfYmWOAM-unsplash.jpg,4.5,1-10,male,hispanic,frontal,1
mebeauty,man-352563_1280.jpg,meb_man-352563_1280.jpg,data/MEBeauty/original_images/male/hispanic/man-352563_1280.jpg,4.436507936507936,1-10,male,hispanic,frontal,1
mebeauty,logan-weaver-X1wFriUtQIE-unsplash.jpg,meb_logan-weaver-X1wFriUtQIE-unsplash.jpg,data/MEBeauty/original_images/female/caucasian/logan-weaver-X1wFriUtQIE-unsplash.jpg,4.246913580246913,1-10,female,caucasian,frontal,1
mebeauty,jen-theodore-7A4TvZEW8zY-unsplash.jpg,meb_jen-theodore-7A4TvZEW8zY-unsplash.jpg,data/MEBeauty/original_images/female/caucasian/jen-theodore-7A4TvZEW8zY-unsplash.jpg,6.655172413793103,1-10,female,caucasian,frontal,1
mebeauty,timothy-dykes-90uVYog2FKE-unsplash.jpg,meb_timothy-dykes-90uVYog2FKE-unsplash.jpg,data/MEBeauty/original_images/female/caucasian/timothy-dykes-90uVYog2FKE-unsplash.jpg,8.3,1-10,female,caucasian,frontal,1
mebeauty,suzana-sousa-IC1_YWQn6so-unsplash.jpg,meb_suzana-sousa-IC1_YWQn6so-unsplash.jpg,data/MEBeauty/original_images/male/hispanic/suzana-sousa-IC1_YWQn6so-unsplash.jpg,4.833333333333333,1-10,male,hispanic,frontal,1
mebeauty,mohammed-hassan-YyvV9rF39lk-unsplash.jpg,meb_mohammed-hassan-YyvV9rF39lk-unsplash.jpg,data/MEBeauty/original_images/female/caucasian/mohammed-hassan-YyvV9rF39lk-unsplash.jpg,6.444444444444445,1-10,female,caucasian,frontal,1
mebeauty,model-2670279_1920.jpg,meb_model-2670279_1920.jpg,data/MEBeauty/original_images/female/caucasian/model-2670279_1920.jpg,6.413793103448276,1-10,female,caucasian,frontal,1
mebeauty,winter-1520232_1920.jpg,meb_winter-1520232_1920.jpg,data/MEBeauty/original_images/female/caucasian/winter-1520232_1920.jpg,4.185185185185185,1-10,female,caucasian,frontal,1
mebeauty,dan-ROJFuWCsfmA-unsplash.jpg,meb_dan-ROJFuWCsfmA-unsplash.jpg,data/MEBeauty/original_images/female/caucasian/dan-ROJFuWCsfmA-unsplash.jpg,6.052631578947368,1-10,female,caucasian,frontal,1
mebeauty,jaime-spaniol-0g9FHYb3IEY-unsplash.jpg,meb_jaime-spaniol-0g9FHYb3IEY-unsplash.jpg,data/MEBeauty/original_images/male/hispanic/jaime-spaniol-0g9FHYb3IEY-unsplash.jpg,7.083333333333333,1-10,male,hispanic,frontal,1
mebeauty,jeswin-thomas-rnjwbDDQUHk-unsplash.jpg,meb_jeswin-thomas-rnjwbDDQUHk-unsplash.jpg,data/MEBeauty/original_images/female/asian/jeswin-thomas-rnjwbDDQUHk-unsplash.jpg,6.210526315789473,1-10,female,asian,frontal,1
mebeauty,woman-2138461_1920.jpg,meb_woman-2138461_1920.jpg,data/MEBeauty/original_images/female/caucasian/woman-2138461_1920.jpg,6.603448275862069,1-10,female,caucasian,frontal,1
mebeauty,woman-1140923_1920.jpg,meb_woman-1140923_1920.jpg,data/MEBeauty/original_images/female/caucasian/woman-1140923_1920.jpg,4.857142857142857,1-10,female,caucasian,frontal,1
mebeauty,bibek-thakuri-J_9xThkkGEM-unsplash.jpg,meb_bibek-thakuri-J_9xThkkGEM-unsplash.jpg,data/MEBeauty/original_images/male/asian/bibek-thakuri-J_9xThkkGEM-unsplash.jpg,5.638157894736842,1-10,male,asian,frontal,1
mebeauty,woman-3146093_1920.jpg,meb_woman-3146093_1920.jpg,data/MEBeauty/original_images/female/indian/woman-3146093_1920.jpg,5.655172413793103,1-10,female,indian,frontal,1
mebeauty,andriyko-podilnyk-KyQxMKaPTM0-unsplash.jpg,meb_andriyko-podilnyk-KyQxMKaPTM0-unsplash.jpg,data/MEBeauty/original_images/female/caucasian/andriyko-podilnyk-KyQxMKaPTM0-unsplash.jpg,6.345679012345678,1-10,female,caucasian,frontal,1
mebeauty,omar-lopez-auEe5lKHZCw-unsplash.jpg,meb_omar-lopez-auEe5lKHZCw-unsplash.jpg,data/MEBeauty/original_images/female/hispanic/omar-lopez-auEe5lKHZCw-unsplash.jpg,7.206896551724138,1-10,female,hispanic,frontal,1
mebeauty,57.jpg,meb_57.jpg,data/MEBeauty/original_images/female/asian/57.jpg,6.95,1-10,female,asian,frontal,1
mebeauty,alieza-rizvie-RhYNbSQlxSY-unsplash.jpg,meb_alieza-rizvie-RhYNbSQlxSY-unsplash.jpg,data/MEBeauty/original_images/male/black/alieza-rizvie-RhYNbSQlxSY-unsplash.jpg,6.35,1-10,male,black,frontal,1
mebeauty,pexels-ogo-2434049.jpg,meb_pexels-ogo-2434049.jpg,data/MEBeauty/original_images/female/black/pexels-ogo-2434049.jpg,7.5,1-10,female,black,frontal,1
mebeauty,anusha-reddy--zP_lFB6vCk-unsplash.jpg,meb_anusha-reddy--zP_lFB6vCk-unsplash.jpg,data/MEBeauty/original_images/female/indian/anusha-reddy--zP_lFB6vCk-unsplash.jpg,6.666666666666667,1-10,female,indian,frontal,1
mebeauty,diego-sanchez--1cYDFE5-Lo-unsplash.jpg,meb_diego-sanchez--1cYDFE5-Lo-unsplash.jpg,data/MEBeauty/original_images/male/caucasian/diego-sanchez--1cYDFE5-Lo-unsplash.jpg,5.161290322580645,1-10,male,caucasian,frontal,1
mebeauty,girl-5934632_1920.jpg,meb_girl-5934632_1920.jpg,data/MEBeauty/original_images/female/asian/girl-5934632_1920.jpg,7.333333333333333,1-10,female,asian,frontal,1
mebeauty,g_14.jpg,meb_g_14.jpg,data/MEBeauty/original_images/male/caucasian/g_14.jpg,5.142857142857143,1-10,male,caucasian,frontal,1
mebeauty,39.jpg,meb_39.jpg,data/MEBeauty/original_images/female/black/39.jpg,5.142857142857143,1-10,female,black,frontal,1
mebeauty,portrait-2946213_1920.jpg,meb_portrait-2946213_1920.jpg,data/MEBeauty/original_images/male/caucasian/portrait-2946213_1920.jpg,6.136752136752136,1-10,male,caucasian,frontal,1
mebeauty,esvan-UvgK58_MU9c-unsplash(1).jpg,meb_esvan-UvgK58_MU9c-unsplash(1).jpg,data/MEBeauty/original_images/male/caucasian/esvan-UvgK58_MU9c-unsplash(1).jpg,4.694444444444445,1-10,male,caucasian,frontal,1
mebeauty,people-3238357_1920.jpg,meb_people-3238357_1920.jpg,data/MEBeauty/original_images/female/black/people-3238357_1920.jpg,4.344827586206897,1-10,female,black,frontal,1
mebeauty,niklas-veenhuis-HqWKpGBPm8I-unsplash.jpg,meb_niklas-veenhuis-HqWKpGBPm8I-unsplash.jpg,data/MEBeauty/original_images/male/caucasian/niklas-veenhuis-HqWKpGBPm8I-unsplash.jpg,6.0,1-10,male,caucasian,frontal,1
mebeauty,boy-4746524_1920.jpg,meb_boy-4746524_1920.jpg,data/MEBeauty/original_images/male/asian/boy-4746524_1920.jpg,5.58,1-10,male,asian,frontal,1
mebeauty,jasmin-chew-WUVozkQFLz0-unsplash.jpg,meb_jasmin-chew-WUVozkQFLz0-unsplash.jpg,data/MEBeauty/original_images/female/asian/jasmin-chew-WUVozkQFLz0-unsplash.jpg,5.111111111111111,1-10,female,asian,frontal,1
mebeauty,people-3247352_1920.jpg,meb_people-3247352_1920.jpg,data/MEBeauty/original_images/male/black/people-3247352_1920.jpg,3.672727272727273,1-10,male,black,frontal,1
mebeauty,youth-3983781_1920.jpg,meb_youth-3983781_1920.jpg,data/MEBeauty/original_images/female/indian/youth-3983781_1920.jpg,5.896551724137931,1-10,female,indian,frontal,1
mebeauty,swarnavo-chakrabarti-1s-7JQTdXY4-unsplash.jpg,meb_swarnavo-chakrabarti-1s-7JQTdXY4-unsplash.jpg,data/MEBeauty/original_images/female/indian/swarnavo-chakrabarti-1s-7JQTdXY4-unsplash.jpg,6.0,1-10,female,indian,frontal,1
mebeauty,aiony-haust-orYdcTza06E-unsplash.jpg,meb_aiony-haust-orYdcTza06E-unsplash.jpg,data/MEBeauty/original_images/female/asian/aiony-haust-orYdcTza06E-unsplash.jpg,7.892857142857143,1-10,female,asian,frontal,1
mebeauty,felea-emanuel-Pv5y8bab5L4-unsplash.jpg,meb_felea-emanuel-Pv5y8bab5L4-unsplash.jpg,data/MEBeauty/original_images/male/caucasian/felea-emanuel-Pv5y8bab5L4-unsplash.jpg,7.083333333333334,1-10,male,caucasian,frontal,1
mebeauty,logan-weaver-Isle-8YpbIQ-unsplash.jpg,meb_logan-weaver-Isle-8YpbIQ-unsplash.jpg,data/MEBeauty/original_images/female/caucasian/logan-weaver-Isle-8YpbIQ-unsplash.jpg,6.66,1-10,female,caucasian,frontal,1
mebeauty,boy-4393262_1920.jpg,meb_boy-4393262_1920.jpg,data/MEBeauty/original_images/male/asian/boy-4393262_1920.jpg,6.668518518518519,1-10,male,asian,frontal,1
mebeauty,man-912226_1920.jpg,meb_man-912226_1920.jpg,data/MEBeauty/original_images/male/hispanic/man-912226_1920.jpg,5.078947368421052,1-10,male,hispanic,frontal,1
mebeauty,tabitha-turner-e5ckVRrQj_8-unsplash.jpg,meb_tabitha-turner-e5ckVRrQj_8-unsplash.jpg,data/MEBeauty/original_images/female/asian/tabitha-turner-e5ckVRrQj_8-unsplash.jpg,4.589285714285714,1-10,female,asian,frontal,1
mebeauty,male-4948673_1920.jpg,meb_male-4948673_1920.jpg,data/MEBeauty/original_images/male/black/male-4948673_1920.jpg,5.212765957446808,1-10,male,black,frontal,1
mebeauty,carlos-lindner-8X6_ppAuhnI-unsplash.jpg,meb_carlos-lindner-8X6_ppAuhnI-unsplash.jpg,data/MEBeauty/original_images/female/caucasian/carlos-lindner-8X6_ppAuhnI-unsplash.jpg,6.538461538461538,1-10,female,caucasian,frontal,1
mebeauty,jalen-terry-QmWqxITdWbI-unsplash.jpg,meb_jalen-terry-QmWqxITdWbI-unsplash.jpg,data/MEBeauty/original_images/male/caucasian/jalen-terry-QmWqxITdWbI-unsplash.jpg,4.2,1-10,male,caucasian,frontal,1
mebeauty,osheen-turnbull-sU0IT6W8KaU-unsplash.jpg,meb_osheen-turnbull-sU0IT6W8KaU-unsplash.jpg,data/MEBeauty/original_images/male/black/osheen-turnbull-sU0IT6W8KaU-unsplash.jpg,5.476190476190476,1-10,male,black,frontal,1
mebeauty,tamara-bellis-JTtWu85K9So-unsplash.jpg,meb_tamara-bellis-JTtWu85K9So-unsplash.jpg,data/MEBeauty/original_images/female/caucasian/tamara-bellis-JTtWu85K9So-unsplash.jpg,7.892857142857143,1-10,female,caucasian,frontal,1
mebeauty,hian-oliveira-n_L_ppO4QtY-unsplash.jpg,meb_hian-oliveira-n_L_ppO4QtY-unsplash.jpg,data/MEBeauty/original_images/female/hispanic/hian-oliveira-n_L_ppO4QtY-unsplash.jpg,7.064102564102565,1-10,female,hispanic,frontal,1
mebeauty,roland-hechanova-3O18O0CZiZ4-unsplash.jpg,meb_roland-hechanova-3O18O0CZiZ4-unsplash.jpg,data/MEBeauty/original_images/male/caucasian/roland-hechanova-3O18O0CZiZ4-unsplash.jpg,6.94017094017094,1-10,male,caucasian,frontal,1
mebeauty,oladimeji-odunsi-aU_eOcelLhQ-unsplash.jpg,meb_oladimeji-odunsi-aU_eOcelLhQ-unsplash.jpg,data/MEBeauty/original_images/female/black/oladimeji-odunsi-aU_eOcelLhQ-unsplash.jpg,5.0,1-10,female,black,frontal,1
mebeauty,hussein-sorkheveis-ACIknRqDnBQ-unsplash.jpg,meb_hussein-sorkheveis-ACIknRqDnBQ-unsplash.jpg,data/MEBeauty/original_images/female/hispanic/hussein-sorkheveis-ACIknRqDnBQ-unsplash.jpg,7.904761904761905,1-10,female,hispanic,frontal,1
mebeauty,portrait-3334378_1280.jpg,meb_portrait-3334378_1280.jpg,data/MEBeauty/original_images/male/caucasian/portrait-3334378_1280.jpg,7.264227642276422,1-10,male,caucasian,frontal,1
mebeauty,salar-arif-4CWNGHc-luo-unsplash.jpg,meb_salar-arif-4CWNGHc-luo-unsplash.jpg,data/MEBeauty/original_images/male/hispanic/salar-arif-4CWNGHc-luo-unsplash.jpg,6.16,1-10,male,hispanic,frontal,1
mebeauty,gleb-lukomets-R9tTeq4rV5U-unsplash.jpg,meb_gleb-lukomets-R9tTeq4rV5U-unsplash.jpg,data/MEBeauty/original_images/female/indian/gleb-lukomets-R9tTeq4rV5U-unsplash.jpg,7.0,1-10,female,indian,frontal,1
mebeauty,mathias-huysmans-kWLwiYznS3M-unsplash.jpg,meb_mathias-huysmans-kWLwiYznS3M-unsplash.jpg,data/MEBeauty/original_images/female/asian/mathias-huysmans-kWLwiYznS3M-unsplash.jpg,7.7,1-10,female,asian,frontal,1
mebeauty,pexels-avonne-stalling-3916455.jpg,meb_pexels-avonne-stalling-3916455.jpg,data/MEBeauty/original_images/female/black/pexels-avonne-stalling-3916455.jpg,6.111111111111111,1-10,female,black,frontal,1
mebeauty,pexels-tima-miroshnichenko-6614828.jpg,meb_pexels-tima-miroshnichenko-6614828.jpg,data/MEBeauty/original_images/female/asian/pexels-tima-miroshnichenko-6614828.jpg,7.111111111111111,1-10,female,asian,frontal,1
mebeauty,sankhadeep-barman-aHTbdSquNCY-unsplash.jpg,meb_sankhadeep-barman-aHTbdSquNCY-unsplash.jpg,data/MEBeauty/original_images/female/asian/sankhadeep-barman-aHTbdSquNCY-unsplash.jpg,7.05,1-10,female,asian,frontal,1
mebeauty,teenager-1131815_1280.jpg,meb_teenager-1131815_1280.jpg,data/MEBeauty/original_images/male/caucasian/teenager-1131815_1280.jpg,7.034722222222221,1-10,male,caucasian,frontal,1
mebeauty,134.jpg,meb_134.jpg,data/MEBeauty/original_images/male/asian/134.jpg,5.0775,1-10,male,asian,frontal,1
mebeauty,joe-milne-MuDYCc7EE_o-unsplash.jpg,meb_joe-milne-MuDYCc7EE_o-unsplash.jpg,data/MEBeauty/original_images/female/hispanic/joe-milne-MuDYCc7EE_o-unsplash.jpg,7.083333333333333,1-10,female,hispanic,frontal,1
mebeauty,pexels-mbardo-5293989.jpg,meb_pexels-mbardo-5293989.jpg,data/MEBeauty/original_images/female/caucasian/pexels-mbardo-5293989.jpg,8.0,1-10,female,caucasian,frontal,1
mebeauty,isi-parente-0FjPiX4szEk-unsplash.jpg,meb_isi-parente-0FjPiX4szEk-unsplash.jpg,data/MEBeauty/original_images/female/caucasian/isi-parente-0FjPiX4szEk-unsplash.jpg,7.166666666666666,1-10,female,caucasian,frontal,1
mebeauty,beautiful-1867092_1920.jpg,meb_beautiful-1867092_1920.jpg,data/MEBeauty/original_images/female/caucasian/beautiful-1867092_1920.jpg,7.518518518518518,1-10,female,caucasian,frontal,1
mebeauty,woman-2635404_1920.jpg,meb_woman-2635404_1920.jpg,data/MEBeauty/original_images/female/caucasian/woman-2635404_1920.jpg,3.655172413793104,1-10,female,caucasian,frontal,1
mebeauty,mark-decile-hAw-uxfLXD4-unsplash.jpg,meb_mark-decile-hAw-uxfLXD4-unsplash.jpg,data/MEBeauty/original_images/female/hispanic/mark-decile-hAw-uxfLXD4-unsplash.jpg,7.078947368421052,1-10,female,hispanic,frontal,1
mebeauty,zach-vessels-5ia9JBnlLp0-unsplash(1).jpg,meb_zach-vessels-5ia9JBnlLp0-unsplash(1).jpg,data/MEBeauty/original_images/male/black/zach-vessels-5ia9JBnlLp0-unsplash(1).jpg,5.488372093023256,1-10,male,black,frontal,1
mebeauty,pexels-hamid-tajik-6207046.jpg,meb_pexels-hamid-tajik-6207046.jpg,data/MEBeauty/original_images/male/hispanic/pexels-hamid-tajik-6207046.jpg,6.555555555555555,1-10,male,hispanic,frontal,1
mebeauty,young-1544115_1920.jpg,meb_young-1544115_1920.jpg,data/MEBeauty/original_images/female/caucasian/young-1544115_1920.jpg,7.6,1-10,female,caucasian,frontal,1
mebeauty,obi-onyeador-7ckRPDhlgOk-unsplash.jpg,meb_obi-onyeador-7ckRPDhlgOk-unsplash.jpg,data/MEBeauty/original_images/female/hispanic/obi-onyeador-7ckRPDhlgOk-unsplash.jpg,6.166666666666666,1-10,female,hispanic,frontal,1
mebeauty,carlos-lindner-zvZ-HASOA74-unsplash.jpg,meb_carlos-lindner-zvZ-HASOA74-unsplash.jpg,data/MEBeauty/original_images/female/caucasian/carlos-lindner-zvZ-HASOA74-unsplash.jpg,7.84,1-10,female,caucasian,frontal,1
mebeauty,teen-722645_1920.jpg,meb_teen-722645_1920.jpg,data/MEBeauty/original_images/male/caucasian/teen-722645_1920.jpg,5.413461538461538,1-10,male,caucasian,frontal,1
mebeauty,model-5576784_1920.jpg,meb_model-5576784_1920.jpg,data/MEBeauty/original_images/female/indian/model-5576784_1920.jpg,7.444444444444445,1-10,female,indian,frontal,1
mebeauty,young-2807688_1920.jpg,meb_young-2807688_1920.jpg,data/MEBeauty/original_images/male/caucasian/young-2807688_1920.jpg,4.877358490566038,1-10,male,caucasian,frontal,1
mebeauty,jim-flores-dE6c9RZoyL8-unsplash.jpg,meb_jim-flores-dE6c9RZoyL8-unsplash.jpg,data/MEBeauty/original_images/female/asian/jim-flores-dE6c9RZoyL8-unsplash.jpg,7.714285714285714,1-10,female,asian,frontal,1
mebeauty,jonathan-farber-QaAZ82Kspck-unsplash.jpg,meb_jonathan-farber-QaAZ82Kspck-unsplash.jpg,data/MEBeauty/original_images/male/caucasian/jonathan-farber-QaAZ82Kspck-unsplash.jpg,4.277777777777778,1-10,male,caucasian,frontal,1
mebeauty,sarah-cervantes-79GLX12EY98-unsplash.jpg,meb_sarah-cervantes-79GLX12EY98-unsplash.jpg,data/MEBeauty/original_images/female/indian/sarah-cervantes-79GLX12EY98-unsplash.jpg,7.32,1-10,female,indian,frontal,1
mebeauty,martin-guido-aYfyllIz-Xk-unsplash.jpg,meb_martin-guido-aYfyllIz-Xk-unsplash.jpg,data/MEBeauty/original_images/female/caucasian/martin-guido-aYfyllIz-Xk-unsplash.jpg,6.307692307692307,1-10,female,caucasian,frontal,1
mebeauty,smiling-888532_1920.jpg,meb_smiling-888532_1920.jpg,data/MEBeauty/original_images/male/caucasian/smiling-888532_1920.jpg,6.82,1-10,male,caucasian,frontal,1
mebeauty,himanshu-dewangan-brk2ZfYTOp8-unsplash.jpg,meb_himanshu-dewangan-brk2ZfYTOp8-unsplash.jpg,data/MEBeauty/original_images/male/indian/himanshu-dewangan-brk2ZfYTOp8-unsplash.jpg,6.06,1-10,male,indian,frontal,1
mebeauty,alex-sorto-suymY_8bk4Y-unsplash.jpg,meb_alex-sorto-suymY_8bk4Y-unsplash.jpg,data/MEBeauty/original_images/female/asian/alex-sorto-suymY_8bk4Y-unsplash.jpg,6.023809523809525,1-10,female,asian,frontal,1
mebeauty,vin-stratton-LkDICOYBYAg-unsplash.jpg,meb_vin-stratton-LkDICOYBYAg-unsplash.jpg,data/MEBeauty/original_images/female/asian/vin-stratton-LkDICOYBYAg-unsplash.jpg,8.777777777777779,1-10,female,asian,frontal,1
mebeauty,oladimeji-odunsi-g8bZKBcGnaU-unsplash.jpg,meb_oladimeji-odunsi-g8bZKBcGnaU-unsplash.jpg,data/MEBeauty/original_images/male/black/oladimeji-odunsi-g8bZKBcGnaU-unsplash.jpg,6.0,1-10,male,black,frontal,1
mebeauty,huu-chung-dang-lP02hkcp7H0-unsplash.jpg,meb_huu-chung-dang-lP02hkcp7H0-unsplash.jpg,data/MEBeauty/original_images/female/asian/huu-chung-dang-lP02hkcp7H0-unsplash.jpg,8.625,1-10,female,asian,frontal,1
mebeauty,volleyball-player-1624970_1920.jpg,meb_volleyball-player-1624970_1920.jpg,data/MEBeauty/original_images/female/caucasian/volleyball-player-1624970_1920.jpg,5.941176470588236,1-10,female,caucasian,frontal,1
mebeauty,luiza-braun-VaXkho6CPx0-unsplash(1).jpg,meb_luiza-braun-VaXkho6CPx0-unsplash(1).jpg,data/MEBeauty/original_images/male/caucasian/luiza-braun-VaXkho6CPx0-unsplash(1).jpg,5.200757575757576,1-10,male,caucasian,frontal,1
mebeauty,girl-2334888_1920.jpg,meb_girl-2334888_1920.jpg,data/MEBeauty/original_images/female/caucasian/girl-2334888_1920.jpg,6.75,1-10,female,caucasian,frontal,1
mebeauty,ursula-spaulding-_B_UiKIAo20-unsplash.jpg,meb_ursula-spaulding-_B_UiKIAo20-unsplash.jpg,data/MEBeauty/original_images/female/indian/ursula-spaulding-_B_UiKIAo20-unsplash.jpg,2.814814814814815,1-10,female,indian,frontal,1
mebeauty,anthony-tran-3Xkms-gMvZg-unsplash.jpg,meb_anthony-tran-3Xkms-gMvZg-unsplash.jpg,data/MEBeauty/original_images/female/asian/anthony-tran-3Xkms-gMvZg-unsplash.jpg,7.916666666666667,1-10,female,asian,frontal,1
mebeauty,jake-oates-9gGTLP0QL1M-unsplash.jpg,meb_jake-oates-9gGTLP0QL1M-unsplash.jpg,data/MEBeauty/original_images/male/caucasian/jake-oates-9gGTLP0QL1M-unsplash.jpg,5.350877192982456,1-10,male,caucasian,frontal,1
