dataset,image_id,det_score,yaw,pitch,roll,ok,reason
london,neutral_left_3quarter/118_02.jpg,0.8600587248802185,-42.029568,2.4845815,-1.5904051,1,
london,neutral_left_3quarter/119_02.jpg,0.8565991520881653,-42.170975,-0.2988685,-3.32386,1,
london,neutral_left_3quarter/120_02.jpg,0.8885183334350586,-41.664074,-10.218078,0.24806178,1,
london,neutral_left_3quarter/121_02.jpg,0.8932822346687317,-42.424732,7.6152725,-3.5885072,1,
london,neutral_left_3quarter/122_02.jpg,0.8497941493988037,-43.27544,-5.299889,0.69375384,1,
london,neutral_left_3quarter/123_02.jpg,0.8934788107872009,-42.159622,4.4260178,-3.5664425,1,
london,neutral_left_3quarter/124_02.jpg,0.8870319724082947,-38.48219,-3.0453203,1.0634584,1,
london,neutral_left_3quarter/125_02.jpg,0.857475757598877,-40.209637,1.0415448,-0.45384622,1,
london,neutral_left_3quarter/126_02.jpg,0.8445412516593933,-47.762,0.725716,-0.5468691,1,
london,neutral_left_3quarter/127_02.jpg,0.8695416450500488,-44.694965,-8.198909,-1.355841,1,
london,neutral_left_3quarter/128_02.jpg,0.8525561690330505,-40.4745,-4.492311,-5.67006,1,
london,neutral_left_3quarter/129_02.jpg,0.8854714035987854,-42.161125,2.4284918,-6.9158077,1,
london,neutral_left_3quarter/130_02.jpg,0.9008060097694397,-41.54689,1.5991702,-2.3707433,1,
london,neutral_left_3quarter/131_02.jpg,0.8923919796943665,-40.14979,9.065075,-3.7601523,1,
london,neutral_left_3quarter/132_02.jpg,0.8812209367752075,-44.551506,1.094124,-2.0316527,1,
london,neutral_left_3quarter/134_02.jpg,0.8887911438941956,-44.739803,-0.43252608,0.20607677,1,
london,neutral_left_3quarter/135_02.jpg,0.8959964513778687,-36.759106,-6.613816,2.8618753,1,
london,neutral_left_3quarter/136_02.jpg,0.8873942494392395,-40.80805,-9.3047495,1.3743532,1,
london,neutral_left_3quarter/137_02.jpg,0.8374780416488647,-45.570736,-0.73596364,-2.780583,1,
london,neutral_left_3quarter/138_02.jpg,0.8946055769920349,-45.82774,4.880802,-5.746247,1,
london,neutral_left_3quarter/139_02.jpg,0.8728159666061401,-50.915516,-10.024692,-5.3193593,1,
london,neutral_left_3quarter/140_02.jpg,0.8847485780715942,-44.09004,10.403283,1.9103667,1,
london,neutral_left_3quarter/141_02.jpg,0.8581501245498657,-50.7316,-0.8738337,-1.3030785,1,
london,neutral_left_3quarter/142_02.jpg,0.8921398520469666,-44.900433,5.4526744,-5.8839245,1,
london,neutral_left_3quarter/143_02.jpg,0.8683299422264099,-43.401043,-4.9738007,2.3773232,1,
london,neutral_left_3quarter/144_02.jpg,0.908115029335022,-40.929054,-2.5912871,-4.629768,1,
london,neutral_left_3quarter/172_02.jpg,0.8815638422966003,-35.926205,7.5999365,-2.852412,1,
london,neutral_left_3quarter/173_02.jpg,0.8843645453453064,-44.1075,-1.5166003,-2.0622945,1,
london,neutral_right_3quarter/001_04.jpg,0.8832009434700012,37.832973,-8.131616,-2.7928734,1,
london,neutral_right_3quarter/002_04.jpg,0.8788195848464966,40.1677,-4.358378,0.736316,1,
london,neutral_right_3quarter/003_04.jpg,0.860843300819397,38.50413,-4.4815416,0.9756338,1,
london,neutral_right_3quarter/004_04.jpg,0.8849231004714966,45.782948,9.175842,8.884756,1,
london,neutral_right_3quarter/005_04.jpg,0.8783348202705383,43.973972,1.4036516,5.6722035,1,
london,neutral_right_3quarter/006_04.jpg,0.8910167217254639,42.459763,1.0430416,2.5295074,1,
london,neutral_right_3quarter/007_04.jpg,0.8838555812835693,47.2496,-6.359544,1.8693153,1,
london,neutral_right_3quarter/008_04.jpg,0.879429042339325,42.40205,3.0495641,5.3951883,1,
london,neutral_right_3quarter/009_04.jpg,0.8812467455863953,47.874886,-9.085099,3.2930958,1,
london,neutral_right_3quarter/010_04.jpg,0.867975115776062,44.31486,0.5096482,0.81387347,1,
london,neutral_right_3quarter/011_04.jpg,0.8553775548934937,45.175694,3.1011288,2.3162346,1,
london,neutral_right_3quarter/012_04.jpg,0.8876732587814331,51.09756,-0.3513905,7.8920445,1,
london,neutral_right_3quarter/013_04.jpg,0.860632061958313,47.723557,2.0772684,4.936785,1,
london,neutral_right_3quarter/014_04.jpg,0.8498786091804504,46.989647,0.6251065,6.1244407,1,
london,neutral_right_3quarter/016_04.jpg,0.879090428352356,39.31674,2.9211662,4.062931,1,
london,neutral_right_3quarter/017_04.jpg,0.8823482990264893,49.588158,8.708437,6.073015,1,
london,neutral_right_3quarter/018_04.jpg,0.8863072991371155,42.671738,3.617766,2.322535,1,
london,neutral_right_3quarter/019_04.jpg,0.8810113668441772,46.22975,3.3639364,8.630693,1,
london,neutral_right_3quarter/020_04.jpg,0.86180180311203,42.79113,4.290567,3.5041177,1,
london,neutral_right_3quarter/021_04.jpg,0.8402450084686279,39.825302,4.944767,3.2574246,1,
london,neutral_right_3quarter/022_04.jpg,0.8709048628807068,46.42457,10.589159,5.345552,1,
london,neutral_right_3quarter/024_04.jpg,0.8332901000976562,42.829094,5.0266776,9.205994,1,
london,neutral_right_3quarter/025_04.jpg,0.8770308494567871,42.415268,1.3326862,1.4485896,1,
london,neutral_right_3quarter/026_04.jpg,0.8288715481758118,43.986847,-6.7293434,0.016443439,1,
london,neutral_right_3quarter/027_04.jpg,0.8835054039955139,44.48484,4.6555433,3.1075127,1,
london,neutral_right_3quarter/029_04.jpg,0.8943025469779968,46.112434,1.0033468,-1.5355501,1,
london,neutral_right_3quarter/030_04.jpg,0.8854095935821533,40.87803,-5.0781016,-4.6260962,1,
london,neutral_right_3quarter/031_04.jpg,0.8858432769775391,45.856216,7.120081,6.5638227,1,
london,neutral_right_3quarter/032_04.jpg,0.8586257696151733,46.37147,-1.097938,-0.5941085,1,
london,neutral_right_3quarter/033_04.jpg,0.8601888418197632,44.347927,4.8325777,4.4862614,1,
london,neutral_right_3quarter/034_04.jpg,0.8744959831237793,41.81893,-1.1700737,2.2055073,1,
london,neutral_right_3quarter/036_04.jpg,0.8451458215713501,43.308548,2.9342058,4.8651824,1,
london,neutral_right_3quarter/037_04.jpg,0.8634520173072815,44.3561,5.1571856,4.0861487,1,
london,neutral_right_3quarter/038_04.jpg,0.785883903503418,45.045967,5.5357237,1.6200643,1,
london,neutral_right_3quarter/039_04.jpg,0.8466917872428894,47.3391,3.1470692,6.920257,1,
london,neutral_right_3quarter/041_04.jpg,0.8683195114135742,46.386593,6.6811643,-0.7692375,1,
london,neutral_right_3quarter/042_04.jpg,0.8137506246566772,39.975216,3.904815,7.349014,1,
london,neutral_right_3quarter/043_04.jpg,0.8665285110473633,48.561386,4.6485353,0.509471,1,
london,neutral_right_3quarter/044_04.jpg,0.8858559727668762,43.013515,3.789884,1.9211588,1,
london,neutral_right_3quarter/045_04.jpg,0.8266918063163757,43.236553,-1.9715688,2.1950996,1,
london,neutral_right_3quarter/061_04.jpg,0.8225088119506836,47.26503,5.2855186,4.1449475,1,
london,neutral_right_3quarter/062_04.jpg,0.852512776851654,42.25245,3.194544,4.869557,1,
london,neutral_right_3quarter/063_04.jpg,0.8855571150779724,41.027836,3.729014,4.8487725,1,
london,neutral_right_3quarter/064_04.jpg,0.8956465125083923,39.76315,6.07543,0.97287375,1,
london,neutral_right_3quarter/066_04.jpg,0.8473066091537476,44.585697,1.8304243,3.7295702,1,
london,neutral_right_3quarter/067_04.jpg,0.8833354115486145,43.799973,0.20114338,5.288286,1,
london,neutral_right_3quarter/068_04.jpg,0.877198338508606,36.271214,3.2707336,8.2702265,1,
london,neutral_right_3quarter/069_04.jpg,0.8467461466789246,45.467205,3.3369937,1.9456795,1,
london,neutral_right_3quarter/070_04.jpg,0.8748648762702942,42.750446,7.1554723,4.594206,1,
london,neutral_right_3quarter/081_04.jpg,0.8794657588005066,42.772266,-0.12701058,1.4655699,1,
london,neutral_right_3quarter/082_04.jpg,0.8619524836540222,44.67216,-0.11647947,-1.8767326,1,
london,neutral_right_3quarter/083_04.jpg,0.891201913356781,45.83059,6.733684,4.4413695,1,
london,neutral_right_3quarter/086_04.jpg,0.8737902045249939,48.714104,-1.5013897,1.615011,1,
london,neutral_right_3quarter/087_04.jpg,0.8636796474456787,41.160892,2.3186948,5.050512,1,
london,neutral_right_3quarter/090_04.jpg,0.8841586112976074,42.932114,-2.5500188,-0.1997683,1,
london,neutral_right_3quarter/091_04.jpg,0.8794745802879333,45.77763,-3.3407788,3.646513,1,
london,neutral_right_3quarter/092_04.jpg,0.8773868680000305,39.93185,-2.388055,0.42811847,1,
london,neutral_right_3quarter/094_04.jpg,0.891906201839447,41.063835,-3.9304914,2.7668798,1,
london,neutral_right_3quarter/096_04.jpg,0.8176397681236267,48.584175,-4.82639,5.2198143,1,
london,neutral_right_3quarter/097_04.jpg,0.8849857449531555,48.386715,-0.45790914,5.391355,1,
london,neutral_right_3quarter/099_04.jpg,0.83034747838974,46.839428,2.0718486,2.2678862,1,
london,neutral_right_3quarter/100_04.jpg,0.853436291217804,46.51567,-4.312022,0.5097578,1,
london,neutral_right_3quarter/101_04.jpg,0.8195827603340149,45.34357,-5.90477,7.8755226,1,
london,neutral_right_3quarter/102_04.jpg,0.8965905904769897,38.09974,6.1250353,2.0399053,1,
london,neutral_right_3quarter/103_04.jpg,0.8679584264755249,50.196445,-0.49727264,-1.0606886,1,
london,neutral_right_3quarter/104_04.jpg,0.8675069212913513,48.297596,-1.8151252,2.9429872,1,
london,neutral_right_3quarter/105_04.jpg,0.8383706212043762,44.36066,16.888315,7.612049,1,
london,neutral_right_3quarter/107_04.jpg,0.8353049159049988,48.91797,-5.1855793,0.51361555,1,
london,neutral_right_3quarter/108_04.jpg,0.8714083433151245,43.364346,1.2624004,0.87283856,1,
london,neutral_right_3quarter/112_04.jpg,0.8577057123184204,43.099617,-6.4317017,4.8997993,1,
london,neutral_right_3quarter/113_04.jpg,0.8634117245674133,42.61963,0.51080966,2.7065551,1,
london,neutral_right_3quarter/114_04.jpg,0.8421503901481628,48.378185,5.3729935,5.04085,1,
london,neutral_right_3quarter/115_04.jpg,0.8740859627723694,45.735138,7.335818,5.2161713,1,
london,neutral_right_3quarter/117_04.jpg,0.8451436161994934,45.900913,6.6866617,8.519333,1,
london,neutral_right_3quarter/118_04.jpg,0.8775473237037659,44.465294,0.15157908,0.5966516,1,
london,neutral_right_3quarter/119_04.jpg,0.8789166212081909,41.14575,-0.86242694,3.1116118,1,
london,neutral_right_3quarter/120_04.jpg,0.8864720463752747,41.83375,-10.326424,5.311306,1,
london,neutral_right_3quarter/121_04.jpg,0.8807252645492554,44.685875,7.0975704,7.4011526,1,
london,neutral_right_3quarter/122_04.jpg,0.8675628304481506,48.70389,-5.186213,1.5798838,1,
london,neutral_right_3quarter/123_04.jpg,0.8858413696289062,41.051464,2.6889753,1.7792759,1,
london,neutral_right_3quarter/124_04.jpg,0.8891434669494629,44.316986,-7.04381,0.9632065,1,
london,neutral_right_3quarter/125_04.jpg,0.8663762211799622,40.484665,3.7639956,2.954855,1,
london,neutral_right_3quarter/126_04.jpg,0.8363524079322815,47.230965,-1.7329314,-0.9643571,1,
london,neutral_right_3quarter/127_04.jpg,0.8934541344642639,40.925014,-8.967848,0.044545673,1,
london,neutral_right_3quarter/128_04.jpg,0.845186173915863,45.61983,-1.5586222,6.669825,1,
london,neutral_right_3quarter/129_04.jpg,0.8747478723526001,40.70775,-6.0881395,-4.3825316,1,
london,neutral_right_3quarter/130_04.jpg,0.8803358674049377,42.054882,6.500831,6.5816255,1,
london,neutral_right_3quarter/131_04.jpg,0.8391481041908264,41.25267,7.161983,3.6974437,1,
london,neutral_right_3quarter/132_04.jpg,0.885174572467804,46.503113,6.5557113,7.672564,1,
london,neutral_right_3quarter/134_04.jpg,0.8497197031974792,44.605854,-2.0548599,2.7996058,1,
london,neutral_right_3quarter/135_04.jpg,0.8698359131813049,42.404015,-5.371369,0.885352,1,
london,neutral_right_3quarter/136_04.jpg,0.8814805746078491,40.849426,-4.1459613,4.470419,1,
london,neutral_right_3quarter/137_04.jpg,0.8361918330192566,46.062584,0.51676244,2.108919,1,
london,neutral_right_3quarter/138_04.jpg,0.874126136302948,46.960064,2.5741498,3.2044573,1,
london,neutral_right_3quarter/139_04.jpg,0.8587376475334167,43.61473,-10.751338,-1.0837748,1,
london,neutral_right_3quarter/140_04.jpg,0.8787790536880493,44.958286,11.835178,4.900735,1,
london,neutral_right_3quarter/141_04.jpg,0.8730865120887756,48.239338,3.464508,4.979857,1,
london,neutral_right_3quarter/142_04.jpg,0.8947544097900391,47.343254,4.795281,2.653789,1,
london,neutral_right_3quarter/143_04.jpg,0.8460009694099426,45.061153,0.27200705,4.842146,1,
london,neutral_right_3quarter/144_04.jpg,0.8861217498779297,41.735466,-6.346127,-1.18926,1,
london,neutral_right_3quarter/172_04.jpg,0.8848556876182556,41.75065,4.4291034,-0.5475904,1,
london,neutral_right_3quarter/173_04.jpg,0.841393232345581,45.39379,-0.0763995,4.8161225,1,
london,neutral_left_profile/001_01.jpg,0.7977505326271057,-87.634155,3.547937,-12.041497,1,
london,neutral_left_profile/002_01.jpg,0.845686674118042,-86.231125,-20.37886,11.797555,1,
london,neutral_left_profile/003_01.jpg,0.7259370684623718,-81.15264,-42.885754,35.393963,1,
london,neutral_left_profile/004_01.jpg,0.7449551820755005,-84.835434,37.083115,-35.62815,1,
london,neutral_left_profile/005_01.jpg,0.8291587233543396,-87.350914,-1.1139182,-2.4746554,1,
london,neutral_left_profile/006_01.jpg,0.8194032311439514,-72.80037,-13.454033,15.351358,1,
london,neutral_left_profile/007_01.jpg,0.8378478288650513,-86.672615,5.6442904,-11.410273,1,
london,neutral_left_profile/008_01.jpg,0.8168110847473145,-75.299416,-5.6843104,9.226708,1,
london,neutral_left_profile/009_01.jpg,0.8181775808334351,-88.14471,44.66467,-56.151524,1,
london,neutral_left_profile/010_01.jpg,0.8276949524879456,-89.18216,11.221262,-11.495441,1,
london,neutral_left_profile/011_01.jpg,0.8407219648361206,-83.9579,68.99588,-67.46136,1,
london,neutral_left_profile/012_01.jpg,0.8221407532691956,-83.092636,57.29908,-65.70942,1,
london,neutral_left_profile/013_01.jpg,0.8312975168228149,-82.99393,6.6308618,-7.122021,1,
london,neutral_left_profile/014_01.jpg,0.7900543212890625,-86.926704,-12.275615,10.578283,1,
london,neutral_left_profile/016_01.jpg,0.7579073309898376,-86.75604,54.404354,-59.038597,1,
london,neutral_left_profile/017_01.jpg,0.8119408488273621,-85.4115,66.72115,-63.667194,1,
london,neutral_left_profile/018_01.jpg,0.8094536662101746,-81.9141,28.876799,-34.081917,1,
london,neutral_left_profile/019_01.jpg,0.7911128401756287,-86.69839,57.470146,-60.024094,1,
london,neutral_left_profile/020_01.jpg,0.8387898206710815,-82.97566,-14.547321,22.846899,1,
london,neutral_left_profile/021_01.jpg,0.754883885383606,-82.729996,37.42363,-37.663704,1,
london,neutral_left_profile/022_01.jpg,0.7857632637023926,-84.74941,15.452759,-10.211764,1,
london,neutral_left_profile/024_01.jpg,0.7867797613143921,-81.90739,53.945698,-55.750237,1,
london,neutral_left_profile/025_01.jpg,0.8122344017028809,-80.822784,31.725954,-28.327335,1,
london,neutral_left_profile/026_01.jpg,0.8099332451820374,-80.80781,31.332964,-38.608887,1,
london,neutral_left_profile/027_01.jpg,0.8131952881813049,-87.96634,64.15498,-65.008064,1,
london,neutral_left_profile/029_01.jpg,0.844986617565155,-76.94879,20.509537,-18.931866,1,
london,neutral_left_profile/030_01.jpg,0.8257872462272644,-82.93918,25.973116,-26.354687,1,
london,neutral_left_profile/031_01.jpg,0.7921140789985657,-87.28147,17.981024,-18.347853,1,
london,neutral_left_profile/032_01.jpg,0.8340616226196289,-81.74121,49.56224,-49.80032,1,
london,neutral_left_profile/033_01.jpg,0.8226979970932007,-85.925545,40.318398,-42.70782,1,
london,neutral_left_profile/034_01.jpg,0.8089539408683777,-85.09372,51.0151,-57.1098,1,
london,neutral_left_profile/036_01.jpg,0.8035693168640137,-87.27834,42.345264,-45.51939,1,
london,neutral_left_profile/037_01.jpg,0.7723739147186279,-82.61339,36.143524,-35.445065,1,
london,neutral_left_profile/038_01.jpg,0.7593610882759094,-85.26951,32.070904,-27.424557,1,
london,neutral_left_profile/039_01.jpg,0.8529151082038879,-83.29267,-13.904953,8.748993,1,
london,neutral_left_profile/041_01.jpg,0.7612431049346924,-85.09562,64.84159,-59.805645,1,
london,neutral_left_profile/042_01.jpg,0.7457364797592163,-84.93834,52.729687,-51.247894,1,
london,neutral_left_profile/043_01.jpg,0.7665732502937317,-85.524055,30.164474,-24.021103,1,
london,neutral_left_profile/044_01.jpg,0.7811254858970642,-82.321526,35.60344,-29.948006,1,
london,neutral_left_profile/045_01.jpg,0.8033726811408997,-85.1685,13.748189,-21.610247,1,
london,neutral_left_profile/061_01.jpg,0.7322269082069397,-84.58241,28.766493,-28.804945,1,
london,neutral_left_profile/062_01.jpg,0.7747015953063965,-80.56384,12.2714615,-16.381243,1,
london,neutral_left_profile/063_01.jpg,0.8135091662406921,-84.80754,24.128105,-27.601936,1,
london,neutral_left_profile/064_01.jpg,0.8180953860282898,-84.62098,36.236435,-30.869326,1,
london,neutral_left_profile/066_01.jpg,0.7925462126731873,-84.58094,8.635424,-11.010243,1,
london,neutral_left_profile/067_01.jpg,0.7642872929573059,-85.68986,40.775574,-45.30544,1,
london,neutral_left_profile/068_01.jpg,0.801893949508667,-82.039055,26.131298,-32.48624,1,
london,neutral_left_profile/069_01.jpg,0.7848515510559082,-86.19013,73.452446,-79.39848,1,
london,neutral_left_profile/070_01.jpg,0.8195182681083679,-82.52242,46.221775,-40.00915,1,
london,neutral_left_profile/081_01.jpg,0.7744535207748413,-86.99254,31.097643,-31.79339,1,
london,neutral_left_profile/082_01.jpg,0.7940244078636169,-76.34584,45.140404,-51.053783,1,
london,neutral_left_profile/083_01.jpg,0.8037387728691101,-86.968834,-27.312883,34.29081,1,
london,neutral_left_profile/086_01.jpg,0.8144035935401917,-76.17364,-5.797463,0.24161503,1,
london,neutral_left_profile/087_01.jpg,0.7577707171440125,-83.43555,-0.8699214,4.341188,1,
london,neutral_left_profile/090_01.jpg,0.7994289398193359,-85.98135,65.92072,-68.23175,1,
london,neutral_left_profile/091_01.jpg,0.83840012550354,-81.39672,-2.8383746,-2.8854744,1,
london,neutral_left_profile/092_01.jpg,0.8232889771461487,-82.8145,15.802154,-22.118467,1,
london,neutral_left_profile/094_01.jpg,0.7948415279388428,-82.21891,13.710831,-21.709606,1,
london,neutral_left_profile/096_01.jpg,0.8242361545562744,-85.135704,25.298428,-31.19287,1,
london,neutral_left_profile/097_01.jpg,0.8310462236404419,-85.19233,-18.459375,13.369933,1,
london,neutral_left_profile/099_01.jpg,0.740976095199585,-84.019135,38.39362,-37.57494,1,
london,neutral_left_profile/100_01.jpg,0.7879534959793091,-85.02149,22.41164,-27.495497,1,
london,neutral_left_profile/101_01.jpg,0.8136252164840698,-85.66416,30.203665,-38.863773,1,
london,neutral_left_profile/102_01.jpg,0.7904581427574158,-86.64802,67.71136,-64.18075,1,
london,neutral_left_profile/103_01.jpg,0.8460081219673157,-84.84499,46.315235,-46.2858,1,
london,neutral_left_profile/104_01.jpg,0.8086230158805847,-84.6762,3.8566241,-7.765534,1,
london,neutral_left_profile/105_01.jpg,0.7759013175964355,-83.41789,40.69118,-35.965942,1,
london,neutral_left_profile/107_01.jpg,0.8333082795143127,-83.08863,47.543118,-52.336575,1,
london,neutral_left_profile/108_01.jpg,0.781731128692627,-81.27055,34.097572,-33.16351,1,
london,neutral_left_profile/112_01.jpg,0.8441346287727356,-87.571884,-9.109378,3.3913598,1,
london,neutral_left_profile/113_01.jpg,0.7492132186889648,-85.38456,-41.634167,42.66956,1,
london,neutral_left_profile/114_01.jpg,0.7332794070243835,-81.3625,54.960648,-52.611984,1,
london,neutral_left_profile/115_01.jpg,0.8444231748580933,-85.01427,46.27798,-45.01502,1,
london,neutral_left_profile/117_01.jpg,0.8562341332435608,-81.0305,32.218258,-33.290657,1,
london,neutral_left_profile/118_01.jpg,0.8074888586997986,-84.198074,6.909892,-7.218827,1,
london,neutral_left_profile/119_01.jpg,0.808458149433136,-84.74929,62.448463,-66.118774,1,
london,neutral_left_profile/120_01.jpg,0.836942195892334,-87.08355,44.143703,-55.578,1,
london,neutral_left_profile/121_01.jpg,0.8257702589035034,-85.65291,52.056923,-51.622517,1,
london,neutral_left_profile/122_01.jpg,0.8171156644821167,-87.86838,5.2919683,-11.547456,1,
london,neutral_left_profile/123_01.jpg,0.78000807762146,-84.89789,44.74678,-43.407303,1,
london,neutral_left_profile/124_01.jpg,0.8601251840591431,-80.47538,6.1170745,-3.272371,1,
london,neutral_left_profile/125_01.jpg,0.8020170331001282,-79.158806,22.510164,-19.457909,1,
london,neutral_left_profile/126_01.jpg,0.8261610269546509,-78.61418,3.8592205,-4.1660604,1,
london,neutral_left_profile/127_01.jpg,0.8196299076080322,-87.08918,23.276936,-32.558422,1,
london,neutral_left_profile/128_01.jpg,0.7682923674583435,-83.73192,52.35473,-65.22395,1,
london,neutral_left_profile/129_01.jpg,0.7733550667762756,-81.4063,46.65554,-50.665134,1,
london,neutral_left_profile/130_01.jpg,0.8007463216781616,-85.97831,23.69379,-26.734627,1,
london,neutral_left_profile/131_01.jpg,0.7740522623062134,-88.08554,44.473095,-37.206593,1,
london,neutral_left_profile/132_01.jpg,0.8025109171867371,-87.05302,32.5569,-37.857758,1,
london,neutral_left_profile/134_01.jpg,0.7859390377998352,-86.13072,42.536716,-44.255497,1,
london,neutral_left_profile/135_01.jpg,0.8530505299568176,-82.12803,-22.817118,17.12805,1,
london,neutral_left_profile/136_01.jpg,0.790867269039154,-86.42569,-54.623695,44.218323,1,
london,neutral_left_profile/137_01.jpg,0.7244726419448853,-83.800995,30.65422,-34.70806,1,
london,neutral_left_profile/138_01.jpg,0.8163955807685852,-80.69144,47.79544,-48.177273,1,
london,neutral_left_profile/139_01.jpg,0.7811583280563354,-86.43157,24.534441,-36.758064,1,
london,neutral_left_profile/140_01.jpg,0.8484000563621521,-87.141975,9.370265,2.4802787,1,
london,neutral_left_profile/141_01.jpg,0.809482753276825,-85.58364,54.76303,-57.570816,1,
london,neutral_left_profile/142_01.jpg,0.8022147417068481,-83.320465,54.690544,-53.370026,1,
london,neutral_left_profile/143_01.jpg,0.7689068913459778,-80.87523,-20.128906,14.079327,1,
london,neutral_left_profile/144_01.jpg,0.790804386138916,-85.28589,50.19218,-58.626255,1,
london,neutral_left_profile/172_01.jpg,0.7650058269500732,-82.19493,36.766502,-29.447031,1,
london,neutral_left_profile/173_01.jpg,0.8167058825492859,-85.90229,31.437662,-37.31179,1,
london,neutral_right_profile/001_05.jpg,0.8107959628105164,84.16987,-24.429935,-17.875902,1,
london,neutral_right_profile/002_05.jpg,0.8532218933105469,83.88555,3.2696865,7.683018,1,
london,neutral_right_profile/003_05.jpg,0.7410410642623901,81.52209,-48.848186,-37.69267,1,
london,neutral_right_profile/004_05.jpg,0.8015186190605164,82.471535,70.06284,71.679405,1,
london,neutral_right_profile/005_05.jpg,0.783428966999054,85.418045,68.56982,69.78615,1,
london,neutral_right_profile/006_05.jpg,0.8673362135887146,82.95598,-2.4422545,-4.1649,1,
london,neutral_right_profile/007_05.jpg,0.8475921750068665,87.26669,21.073029,27.759827,1,
london,neutral_right_profile/008_05.jpg,0.8151391744613647,78.79506,25.35496,21.341164,1,
london,neutral_right_profile/009_05.jpg,0.8047792315483093,87.00077,64.06062,77.705864,1,
london,neutral_right_profile/010_05.jpg,0.8024397492408752,87.9103,-26.921806,-25.33615,1,
london,neutral_right_profile/011_05.jpg,0.8612211346626282,85.672844,7.9337726,6.90441,1,
london,neutral_right_profile/012_05.jpg,0.8042095899581909,83.97359,70.01562,78.61026,1,
london,neutral_right_profile/013_05.jpg,0.8244579434394836,87.11597,33.432278,35.50412,1,
london,neutral_right_profile/014_05.jpg,0.775965690612793,84.71703,52.852848,57.752018,1,
london,neutral_right_profile/016_05.jpg,0.8120477199554443,84.74069,30.752796,30.84204,1,
london,neutral_right_profile/017_05.jpg,0.8471948504447937,85.82175,73.11114,71.25249,1,
london,neutral_right_profile/018_05.jpg,0.8044033646583557,86.44098,19.319073,18.139078,1,
london,neutral_right_profile/019_05.jpg,0.7937525510787964,84.947014,82.94484,86.33216,1,
london,neutral_right_profile/020_05.jpg,0.8474984765052795,84.51954,-6.8689127,-17.111555,1,
london,neutral_right_profile/021_05.jpg,0.8181937336921692,83.693184,11.719636,12.910975,1,
london,neutral_right_profile/022_05.jpg,0.7843117117881775,82.25105,25.991346,20.359468,1,
london,neutral_right_profile/024_05.jpg,0.7279571294784546,82.36718,78.63314,83.49273,1,
london,neutral_right_profile/025_05.jpg,0.784024715423584,81.07207,7.7535214,10.964824,1,
london,neutral_right_profile/026_05.jpg,0.7561097741127014,81.70056,6.4183764,15.602144,1,
london,neutral_right_profile/027_05.jpg,0.8179559707641602,84.623024,22.536816,22.505577,1,
london,neutral_right_profile/029_05.jpg,0.8273252248764038,78.02721,10.731614,7.918452,1,
london,neutral_right_profile/030_05.jpg,0.8481553792953491,80.61278,-21.644192,-18.46232,1,
london,neutral_right_profile/031_05.jpg,0.8127703666687012,85.80662,7.5441465,7.2737613,1,
london,neutral_right_profile/032_05.jpg,0.8203680515289307,85.92786,9.5879545,15.851337,1,
london,neutral_right_profile/033_05.jpg,0.8547912836074829,84.692566,18.434296,17.252237,1,
london,neutral_right_profile/034_05.jpg,0.7732717394828796,86.41037,33.18397,36.75378,1,
london,neutral_right_profile/036_05.jpg,0.8044213652610779,85.49091,57.169456,59.933563,1,
london,neutral_right_profile/037_05.jpg,0.7973240613937378,84.018684,14.9203825,18.723852,1,
london,neutral_right_profile/038_05.jpg,0.7751666903495789,87.89752,31.935896,26.869522,1,
london,neutral_right_profile/039_05.jpg,0.8415951132774353,86.62754,15.111968,20.391224,1,
london,neutral_right_profile/041_05.jpg,0.7688683271408081,86.18284,33.128036,25.916412,1,
london,neutral_right_profile/042_05.jpg,0.7223181128501892,82.1255,42.883793,47.487717,1,
london,neutral_right_profile/043_05.jpg,0.7804273962974548,75.839264,11.938879,10.979887,1,
london,neutral_right_profile/044_05.jpg,0.8158994317054749,79.31526,12.245214,8.727281,1,
london,neutral_right_profile/045_05.jpg,0.750977098941803,83.78143,32.08818,37.31635,1,
london,neutral_right_profile/061_05.jpg,0.7769902348518372,85.76594,20.744068,21.092396,1,
london,neutral_right_profile/062_05.jpg,0.7911237478256226,75.62728,24.229387,21.377285,1,
london,neutral_right_profile/063_05.jpg,0.8474717140197754,81.4879,31.753452,32.077328,1,
london,neutral_right_profile/064_05.jpg,0.8046739101409912,84.84119,11.542848,5.0104947,1,
london,neutral_right_profile/066_05.jpg,0.8002556562423706,83.81142,28.143166,30.954454,1,
london,neutral_right_profile/067_05.jpg,0.7797145843505859,82.832596,59.60525,63.432247,1,
london,neutral_right_profile/068_05.jpg,0.8700358271598816,71.56081,25.00536,32.044643,1,
london,neutral_right_profile/069_05.jpg,0.81302410364151,87.11997,51.0449,53.281857,1,
london,neutral_right_profile/070_05.jpg,0.8209954500198364,84.51925,59.515015,57.218483,1,
london,neutral_right_profile/081_05.jpg,0.7783677577972412,85.73254,20.620522,25.667004,1,
london,neutral_right_profile/082_05.jpg,0.8058595657348633,81.80646,24.569387,25.212698,1,
london,neutral_right_profile/083_05.jpg,0.8410066366195679,88.23008,-6.815461,-10.980686,1,
london,neutral_right_profile/086_05.jpg,0.81145840883255,85.9036,-13.499556,-9.018781,1,
london,neutral_right_profile/087_05.jpg,0.800762414932251,83.99801,49.98297,46.944088,1,
london,neutral_right_profile/090_05.jpg,0.7974295616149902,84.72956,14.8338175,18.894194,1,
